well_id,n_rows,rare_frac,rmse_overall,rmse_rare,rmse_common
60e37807,2699,0.0,17.03916745093553,,17.03916745093553
9a6b0392,4255,0.00023501762632197415,17.03858533133125,27.192150467510146,17.035487047531596
739a914f,5505,0.0,17.030420101485888,,17.030420101485888
aaaf3c03,2997,0.0,17.02993616618122,,17.02993616618122
a08d9e63,3685,0.0,16.992428546888686,,16.992428546888686
8cc800b3,6576,0.0,16.93999709516866,,16.93999709516866
35b3ef6a,3904,0.0,16.912808962126363,,16.912808962126363
58850d2c,4995,0.0,16.886854253305334,,16.886854253305334
a612d5a0,5329,0.00018765246762994934,16.744273692460904,20.364344827361492,16.74352078581706
fbd68d27,6829,0.0,16.67612619208676,,16.67612619208676
eabc711b,5348,0.0,16.619934683952966,,16.619934683952966
c50b42f6,6014,0.0,16.581511831110273,,16.581511831110273
bffe3082,5723,0.0,16.547789143179166,,16.547789143179166
fc03f21f,4803,0.0006246096189881324,16.49328374742502,16.116376839813395,16.49351662099477
ecdaf714,6592,0.0,16.449008673936763,,16.449008673936763
3f603129,5051,0.0,16.43230307444097,,16.43230307444097
8a3da6d1,4593,0.0,16.416419772562328,,16.416419772562328
2ddad940,5331,0.00018758206715438003,16.412473028599695,17.506354523593473,16.412260956916594
55efee7f,4801,0.0,16.39976817327595,,16.39976817327595
1131525f,4159,0.0,16.39841331685997,,16.39841331685997
e03b45fd,5342,0.00018719580681392738,16.288242305494947,13.757097704425178,16.288679386021695
a6f967fb,4670,0.0,16.284788586147545,,16.284788586147545
3a0af893,2927,0.0,16.279610095931186,,16.279610095931186
10b89021,5414,0.0,16.253039731037635,,16.253039731037635
3a86fe8d,5118,0.00019538882375928098,16.190993518613283,28.2292549558897,16.187765997208817
da3cf798,5844,0.0008555783709787816,16.167872272666028,19.01179881595563,16.16522258672108
82aab6d2,6140,0.0,16.153149249366802,,16.153149249366802
9896fc0b,3595,0.0,16.031310653826896,,16.031310653826896
a3f71395,5543,0.00018040772145047808,15.890840370124417,11.125639342433715,15.89157126785978
493b5b31,4671,0.0,15.883373067555706,,15.883373067555706
2364716c,4316,0.0,15.880979229011052,,15.880979229011052
4630ab92,3373,0.0002964719833975689,15.849185177479093,0.37262420045226463,15.851533820860642
1b08ed48,5618,0.0,15.797825235492471,,15.797825235492471
460f859e,3336,0.0,15.774689321836888,,15.774689321836888
8612b37f,5165,0.0,15.743914237115762,,15.743914237115762
368fe682,4936,0.0,15.700947160053477,,15.700947160053477
b4d8dd4f,4259,0.00023479690068091102,15.677710122757647,1.1329115882035694,15.679541373606819
2075c696,3188,0.0,15.668894429201432,,15.668894429201432
